customerID,SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,Churn_Original,AverageChargePerMonth,ChargeDifference,IncreaseInCharge,TotalServices,HasInternet,HasPhone,gender_Female,gender_Male,Partner_No,Partner_Yes,Dependents_No,Dependents_Yes,PhoneService_No,PhoneService_Yes,MultipleLines_No,MultipleLines_Yes,InternetService_DSL,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No,OnlineSecurity_Yes,OnlineBackup_No,OnlineBackup_Yes,DeviceProtection_No,DeviceProtection_Yes,TechSupport_No,TechSupport_Yes,StreamingTV_No,StreamingTV_Yes,StreamingMovies_No,StreamingMovies_Yes,Contract_Month-to-month,Contract_One year,Contract_Two year,PaperlessBilling_No,PaperlessBilling_Yes,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,TenureGroup_0-12,TenureGroup_12-24,TenureGroup_24-48,TenureGroup_48-60,TenureGroup_60+,ChargeCategory_Low,ChargeCategory_Medium,ChargeCategory_High
6766-HFKLA,No,56,103.2,5744.35,0,No,102.57767857142858,0.6223214285714249,1,6,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,True,False,False,False,True
7595-EUIVN,No,1,75.8,75.8,1,Yes,75.8,0.0,0,2,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
7617-EYGLW,No,1,19.45,19.45,0,No,19.45,0.0,0,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
2026-TGDHM,No,7,79.3,523.15,1,Yes,74.73571428571428,4.564285714285717,1,2,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
9220-ZNKJI,Yes,55,88.8,4805.3,0,No,87.36909090909091,1.4309090909090827,1,4,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,True
4030-VPZBD,No,2,30.9,59.05,1,Yes,29.525,1.375,1,1,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
2226-ICFDO,No,72,85.9,6110.75,0,No,84.87152777777777,1.0284722222222342,1,7,1,1,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
0723-VSOBE,Yes,45,34.2,1596.6,0,No,35.48,-1.279999999999994,0,1,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
5529-GIBVH,No,47,20.15,1046.2,0,No,22.25957446808511,-2.1095744680851105,0,1,0,1,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False
4187-CINZD,Yes,46,95.25,4424.2,1,Yes,96.17826086956521,-0.9282608695652073,0,4,1,1,True,False,True,False,True,False,False,True,True,False,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
9992-UJOEL,No,2,50.3,92.75,0,No,46.375,3.924999999999997,1,2,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
4741-WWJQZ,No,2,80.15,194.55,0,No,97.275,-17.125,0,3,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
6625-UTXEW,No,12,51.25,612.1,0,No,51.00833333333333,0.24166666666666714,1,2,1,1,True,False,False,True,True,False,False,True,True,False,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False
6818-WOBHJ,Yes,68,89.6,6127.6,1,Yes,90.11176470588236,-0.5117647058823707,0,4,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True
6244-BESBM,No,69,95.2,6671.7,0,No,96.69130434782609,-1.4913043478260875,0,4,1,1,False,True,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,True
1004-NOZNR,Yes,56,94.8,5264.3,0,No,94.00535714285715,0.794642857142847,1,4,1,1,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True
1251-STYSZ,Yes,4,80.25,303.7,0,No,75.925,4.325000000000003,1,3,1,1,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
2612-PHGOX,No,64,76.1,4818.8,0,No,75.29375,0.8062499999999915,1,6,1,1,False,True,False,True,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
2408-TZMJL,No,59,110.15,6448.05,1,Yes,109.28898305084746,0.8610169491525426,1,7,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
8480-PPONV,No,62,115.55,7159.05,0,No,115.46854838709677,0.08145161290322278,1,8,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True
8780-IHCRN,No,63,24.65,1574.5,0,No,24.99206349206349,-0.34206349206349174,0,2,0,1,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False
4598-ZADCK,No,53,53.6,2879.2,0,No,54.32452830188679,-0.7245283018867852,0,5,1,0,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1257-SXUXQ,No,5,19.45,86.05,0,No,17.21,2.2399999999999984,1,1,0,1,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
9681-KYGYB,Yes,49,88.2,4159.45,0,No,84.88673469387754,3.31326530612246,1,5,1,1,False,True,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
7182-OVLBJ,No,62,101.15,6638.35,0,No,107.07016129032259,-5.920161290322582,0,5,1,1,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
5095-ETBRJ,No,55,56.8,3112.05,0,No,56.582727272727276,0.2172727272727215,1,4,1,1,True,False,False,True,True,False,False,True,True,False,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,False
7005-CYUIL,Yes,71,99.4,7168.25,0,No,100.96126760563381,-1.5612676056338017,0,6,1,1,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
4821-WQOYN,No,72,20.1,1326.25,0,No,18.42013888888889,1.6798611111111121,1,1,0,1,True,False,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,True,False,False
4730-AWNAU,No,36,60.7,2234.55,0,No,62.07083333333334,-1.3708333333333371,0,5,1,0,False,True,False,True,False,True,True,False,True,False,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
3452-FLHYD,No,25,20.95,495.15,0,No,19.805999999999997,1.144000000000002,1,1,0,1,False,True,False,True,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
2388-LAESQ,Yes,72,114.85,8317.95,0,No,115.52708333333334,-0.6770833333333428,0,8,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
9531-NSBMR,No,36,19.25,679.8,0,No,18.883333333333333,0.36666666666666714,1,1,0,1,True,False,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,True,False,False
6260-ONULR,No,1,62.8,62.8,0,No,62.8,0.0,0,3,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,True,False
4389-UEFCZ,No,72,105.5,7544.0,0,No,104.77777777777777,0.7222222222222285,1,6,1,1,True,False,False,True,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True
8711-LOBKY,No,59,19.85,1188.25,0,No,20.139830508474578,-0.2898305084745765,0,1,0,1,False,True,False,True,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False
9134-CEQMF,Yes,7,89.5,676.7,1,Yes,96.67142857142858,-7.171428571428578,0,3,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,True
8985-OOPOS,No,1,74.1,74.1,0,No,74.1,0.0,0,5,1,1,True,False,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True
8800-ZKRFW,No,30,107.5,3242.5,0,No,108.08333333333333,-0.5833333333333286,0,7,1,1,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True
2616-FLVQC,No,64,19.55,1240.15,0,No,19.37734375,0.1726562499999993,1,1,0,1,False,True,True,False,True,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False
9968-FFVVH,No,63,68.8,4111.35,0,No,65.25952380952381,3.540476190476184,1,6,1,1,False,True,True,False,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False
3108-PCCGG,Yes,72,84.45,5899.85,0,No,81.94236111111111,2.5076388888888914,1,7,1,1,False,True,False,True,True,False,False,True,False,True,True,False,False,False,True,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,True
7993-PYKOF,No,8,75.0,632.95,1,Yes,79.11875,-4.118750000000006,0,2,1,1,False,True,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
8390-FESFV,No,62,84.5,5193.2,0,No,83.76129032258065,0.7387096774193509,1,7,1,1,True,False,True,False,True,False,False,True,False,True,True,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,True
3022-BEXHZ,No,67,111.2,7530.8,0,No,112.4,-1.2000000000000028,0,7,1,1,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True
5027-XWQHA,No,6,44.75,270.95,1,Yes,45.15833333333333,-0.40833333333333144,0,1,1,1,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False
